OBJECTID,Fax_Number,City,Province,Geo_X,Geo_Y,Business_Id,Business_Name,Site_Postal_Code,Created_Date,Updated_Date,NAICSCode,NAICSCode_Desc,Telephone_Number,Web_Address,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_Province,Mailing_Country,Mailing_Postal_Code,Unit_Number,Business_Description,Street_Number,Street_Name,Street_Type,Street_Direction,Municipality,geometry,lon,lat
40163,9054210004,Pickering,Ontario,653506.92,4855574.83,7595,Edible Arrangements,L1V3M9,2019-05-29,2019-05-29,453999.0,All other miscellaneous store retailers (except beer and wine-making supplies stores),9054210003,ediblearrangements.ca,,,,,,L1V3M9,4,flower shaped fruit arrangements,1298,Kingston,Road,,Pickering,POINT (-79.09055554440452 43.83730445802032),-79.09055554440452,43.83730445802032
40164,,Pickering,Ontario,653506.92,4855574.83,229813,Blue Skies Guardian Pharmacy,L1V3M9,2019-05-29,2019-05-29,446110.0,Pharmacies and drug stores,9054208868,www.blueskiespharmacy.com,,,,,,,2,Pharmacy,1298,Kingston,Road,,Pickering,POINT (-79.09055554440452 43.83730445802032),-79.09055554440452,43.83730445802032
40165,,Pickering,Ontario,653432.48,4855485.11,253546,Angie's Hair Studio,L1V1W3,2019-05-29,2019-05-29,812116.0,Unisex hair salons,9058391700,angiehairstudio.net,,,,,,,7,Unisex hair salon.,1848,Liverpool,Road,,Pickering,POINT (-79.09150672476063 43.836512552855474),-79.09150672476063,43.836512552855474
40166,9058319484,Pickering,Ontario,653432.48,4855485.11,8234,National Bank Of Canada,L1V1W3,2019-05-29,2019-08-14,522111.0,Personal and commercial banking industry,9058314140,www.nbc.ca,,,,,,L1V1W3,1-3,Chartered Bank,1848,Liverpool,Road,,Pickering,POINT (-79.09150672476063 43.836512552855474),-79.09150672476063,43.836512552855474
40167,,Pickering,Ontario,653431.99,4855392.83,101348,Tim Horton's,L1V1B7,2019-05-29,2019-05-29,722512.0,Limited-service eating places,9054210007,www.timhortons.ca,,,,,,L1V1B7,,coffee shop,1286,Kingston,Road,,Pickering,POINT (-79.0915392919793 43.835682248530034),-79.0915392919793,43.835682248530034
40168,9058310278,Pickering,Ontario,653566.68,4855089.91,99934,TD Canada Trust,L1V1V9,2019-05-29,2019-06-06,522111.0,Personal and commercial banking industry,9058316114,www.tdcanadatrust.com,,,,,,L1V1V9,,"Financial bank. Provides investing, planning, wealth management, and other financial services.",1786,Liverpool,Road,,Pickering,POINT (-79.08995184974552 43.832928360241766),-79.08995184974552,43.832928360241766
40169,9058371435,Pickering,Ontario,653498.37,4855213.5,8219,Benjamin Moore/ Pickering Paint Centre,L1V4G7,2019-05-29,2019-05-29,444120.0,Paint and wallpaper stores,9058370317,,,,,,,L1V4G7,14,Retail. Sells paints and painting products.,1794,Liverpool,Road,,Pickering,POINT (-79.09076554804761 43.83405471188287),-79.09076554804761,43.83405471188287
40170,,Pickering,Ontario,653498.37,4855213.5,454206,Pay2Day,,2019-05-29,2019-05-29,522291.0,Consumer lending,9058392274,,,,,,,,9,payday loans,1794,Liverpool,Road,,Pickering,POINT (-79.09076554804761 43.83405471188287),-79.09076554804761,43.83405471188287
40171,9058391124,Pickering,Ontario,653498.37,4855213.5,8218,IDA Bay Ridges Pharmacy,L1V4G7,2019-05-29,2019-05-29,446110.0,Pharmacies and drug stores,9058391123,,,,,,,L1V4G7,7,Pharmacy,1794,Liverpool,Road,,Pickering,POINT (-79.09076554804761 43.83405471188287),-79.09076554804761,43.83405471188287
40172,,Pickering,Ontario,653498.37,4855213.5,88625,Innerspace,L1V1V9,2019-05-29,2019-05-29,621210.0,Offices of dentists,9054208331,www.innerspacediverssupply.com,,,,,,L1V1V9,4,Divers supply retail.,1794,Liverpool,Road,,Pickering,POINT (-79.09076554804761 43.83405471188287),-79.09076554804761,43.83405471188287
40173,9058318688,Pickering,Ontario,653498.37,4855213.5,8217,Pho Saigon,L1V4G7,2019-05-29,2019-05-29,722511.0,Full-service restaurants,9058318000,www.phosaigon.ca,,,,,,L1V4G7,27,Resturant. Sells beef and chicken noodle soup Vietnamese style.,1794,Liverpool,Road,,Pickering,POINT (-79.09076554804761 43.83405471188287),-79.09076554804761,43.83405471188287
40174,9058316899,Pickering,Ontario,653498.37,4855213.5,8225,Pickfair Family Dental Care,L1V4G7,2019-05-29,2019-05-29,621210.0,Offices of dentists,9058317555,,,,,,,L1V4G7,25,Medical office. Dental clinic.,1794,Liverpool,Road,,Pickering,POINT (-79.09076554804761 43.83405471188287),-79.09076554804761,43.83405471188287
40175,,Pickering,Ontario,653498.37,4855213.5,8212,Carousel Wines Corp,L1V4G7,2019-05-29,2019-05-29,445310.0,"Beer, wine and liquor stores",9058313244,,,,,,,L1V4G7,24,Wine store.,1794,Liverpool,Road,,Pickering,POINT (-79.09076554804761 43.83405471188287),-79.09076554804761,43.83405471188287
40176,,Pickering,Ontario,653498.37,4855213.5,8224,Tip And Toe Nails,L1V4G7,2019-05-29,2019-05-29,812115.0,Beauty salons,9058376717,www.tipntoenails.ca,,,,,,L1V4G7,23,Nail salon and spa.,1794,Liverpool,Road,,Pickering,POINT (-79.09076554804761 43.83405471188287),-79.09076554804761,43.83405471188287
40177,,Pickering,Ontario,653726.39,4855128.15,536213,Niki's School of Music,L1V3P2,2019-05-30,2019-08-14,611610.0,Fine arts schools,9058316910,www.nikisschoolofmusic.com,,,,,,,110,School of music,1315,Pickering,Parkway,,Pickering,POINT (-79.0879554927969 43.83323926166402),-79.0879554927969,43.83323926166402
40178,8772801386,Pickering,Ontario,653726.39,4855128.15,8440,Manpower Services Canada Ltd.,L1V7G5,2019-05-30,2019-05-30,561320.0,Temporary help services,9058317683,www.manpower.ca,,,,,,L1V7G5,100,"Staffing firm, does employement, staffing solution for clients",1315,Pickering,Parkway,,Pickering,POINT (-79.0879554927969 43.83323926166402),-79.0879554927969,43.83323926166402
40179,,Pickering,Ontario,653726.39,4855128.15,8442,Empowered Networks Inc,L1V7G5,2019-05-30,2019-06-20,541514.0,Computer systems design and related services (except video game design and development),9058376585,www.empowerednetworks.com,,,,,,,200,"Systems integrating company, provide software and hardware systems, IT. Installation and sale of networking.",1315,Pickering,Parkway,,Pickering,POINT (-79.0879554927969 43.83323926166402),-79.0879554927969,43.83323926166402
40180,,Pickering,Ontario,653726.39,4855128.15,283914,Regus,L1V2P5,2019-05-30,2019-05-30,531390.0,Other activities related to real estate,2896242330,,,,,,,,300,"Regus is the largest provider of over 3000 workplace solutions, offering products & services that allow individuals & companies to work at ease all over the world.Conveniently located in airports & other commercial hubs;fully furnished & equipped offices",1315,Pickering,Parkway,,Pickering,POINT (-79.0879554927969 43.83323926166402),-79.0879554927969,43.83323926166402
40181,,Pickering,Ontario,653726.39,4855128.15,227698,Lendcare,L1V7G5,2019-05-30,2019-05-30,523999.0,Miscellaneous Financial Investment Activities,8662914045,wwwlencare.ca,,,,,,,400-500,Financial services.,1315,Pickering,Parkway,,Pickering,POINT (-79.0879554927969 43.83323926166402),-79.0879554927969,43.83323926166402
40182,9054201073,Pickering,Ontario,653726.39,4855128.15,8448,Walker Head Lawyers - Barristers And Solicitors,L1V7G5,2019-05-30,2019-05-30,541110.0,Offices of lawyers,9058394484,www.walkerhead.com,,,,,,L1V7G5,800,"Lawyers, barristers, solicitors",1315,Pickering,Parkway,,Pickering,POINT (-79.0879554927969 43.83323926166402),-79.0879554927969,43.83323926166402
40183,,Pickering,Ontario,653686.7,4855120.33,534143,The Case for Wine,L1V3P2,2019-05-30,2019-05-30,413220.0,Alcoholic beverage merchant wholesalers,4165201669,www.thecaseforwine.com,,,,,,,105,wine import,1305,Pickering,Parkway,,Pickering,POINT (-79.08845113151118 43.83317714804852),-79.08845113151118,43.83317714804852
40184,,Pickering,Ontario,653686.7,4855120.33,536202,Tangled Hair Studio,L1V3P2,2019-05-30,2019-05-30,812112.0,Beauty Salons,9054929333,tangledhairandsps.com,,,,,,,110,Hair and beauty salon,1305,Pickering,Parkway,,Pickering,POINT (-79.08845113151118 43.83317714804852),-79.08845113151118,43.83317714804852
40185,,Pickering,Ontario,653686.7,4855120.33,283907,A.Emmink Professional Corporation,L1V3P2,2019-05-30,2019-05-30,541190.0,Other legal services,9054925051,,,,,,,,200,"paralegal, legal firm",1305,Pickering,Parkway,,Pickering,POINT (-79.08845113151118 43.83317714804852),-79.08845113151118,43.83317714804852
40186,,Pickering,Ontario,653686.7,4855120.33,94461,Search Engine People,L1V3P2,2019-05-30,2019-05-30,454110.0,Electronic shopping and mail-order houses,9054219340,www.searchenginepeople.com,,,,,,L1V6K7,500,Digital marketing,1305,Pickering,Parkway,,Pickering,POINT (-79.08845113151118 43.83317714804852),-79.08845113151118,43.83317714804852
40187,9058311866,Pickering,Ontario,653447.68,4855070.21,291795,Optical,L1V6K7,2019-05-30,2019-05-30,446130.0,Optical goods stores,9058316301,www.loblaws.ca/optical,,,,,,,,eye glasses retail,1792,Liverpool,Road,,Pickering,POINT (-79.0914368010857 43.83277580747283),-79.0914368010857,43.83277580747283
40188,,Pickering,Ontario,653447.68,4855070.21,8197,Pickering Denture Clinic,L1V4G6,2019-05-30,2019-05-30,621390.0,Offices of all other health practitioners,9054202652,www.pickeringdentureclinic.com,,,,,,,,"Dentures, dental clinic",1792,Liverpool,Road,,Pickering,POINT (-79.0914368010857 43.83277580747283),-79.0914368010857,43.83277580747283
40189,,Pickering,Ontario,653447.68,4855070.21,8195,Seema Studio & Spa,L1V4G6,2019-05-30,2019-05-30,812115.0,Beauty salons,9058316531,,,,,,,L1V4G6,,Hair Salon for women,1792,Liverpool,Road,,Pickering,POINT (-79.0914368010857 43.83277580747283),-79.0914368010857,43.83277580747283
40190,,Pickering,Ontario,653447.68,4855070.21,8205,Kumon Math and Reading Center of Pickering,L1V4G6,2019-05-30,2019-05-31,611690.0,All other schools and instruction,4165256832,www.kumon.ca,,,,,,L1V4G6,,Tutoring center for elementary and high school students.,1792,Liverpool,Road,,Pickering,POINT (-79.0914368010857 43.83277580747283),-79.0914368010857,43.83277580747283
40191,,Pickering,Ontario,653257.03,4854930.45,229761,Usmania Grill,L1V6K7,2019-05-30,2019-05-30,722511.0,Full-service restaurants,9054924259,,,,,,,,9B,Pakistan and Indian cuisine.,1211,Kingston,Road,,Pickering,POINT (-79.09384682934997 43.831557706058135),-79.09384682934997,43.831557706058135
40192,,Pickering,Ontario,653257.03,4854930.45,7585,Classique Nails & Spa,L1V6M5,2019-05-30,2019-05-30,812115.0,Beauty salons,9058318833,www.classiquenailspa.com,,,,,,L1V6M5,16B,Nail salon and spa,1211,Kingston,Road,,Pickering,POINT (-79.09384682934997 43.831557706058135),-79.09384682934997,43.831557706058135
40193,,Pickering,Ontario,653257.03,4854930.45,534106,J. ali baba restaurant,,2019-05-30,2019-05-30,722512.0,Limited-service eating places,9054922056,,,,,,,,14b,pakistani indian cuisine,1211,Kingston,Road,,Pickering,POINT (-79.09384682934997 43.831557706058135),-79.09384682934997,43.831557706058135
40194,,Pickering,Ontario,653257.03,4854930.45,536170,Rock Star Tattoo Parlour,L1V6M5,2019-05-30,2019-05-30,812190.0,Other personal care services,2898924137,,,,,,,,12A,Tattoo Parlour,1211,Kingston,Road,,Pickering,POINT (-79.09384682934997 43.831557706058135),-79.09384682934997,43.831557706058135
40195,,Pickering,Ontario,653257.03,4854930.45,158801,Chosen Beauty Salon & Supplies,L1V6M5,2019-05-30,2019-05-30,812116.0,Unisex hair salons,2899889788,,,,,,,L1V6K7,12B,Hair Salon,1211,Kingston,Road,,Pickering,POINT (-79.09384682934997 43.831557706058135),-79.09384682934997,43.831557706058135
40196,,Pickering,Ontario,653257.03,4854930.45,7573,The Honest Connoisseur,L1V6M5,2019-05-30,2019-05-30,453999.0,All other miscellaneous store retailers (except beer and wine-making supplies stores),9054924500,www.thc420.ca,,,,,,L1V6M5,15B,Waterpipe store and accessories,1211,Kingston,Road,,Pickering,POINT (-79.09384682934997 43.831557706058135),-79.09384682934997,43.831557706058135
40197,,Pickering,Ontario,653257.03,4854930.45,283875,Bubby shine,L1V6M5,2019-05-30,2019-05-30,811121.0,"Automotive body, paint and interior repair and maintenance",9059039274,,,,,,,,10B,Auto detailing centre,1211,Kingston,Road,,Pickering,POINT (-79.09384682934997 43.831557706058135),-79.09384682934997,43.831557706058135
40198,9054201854,Pickering,Ontario,653257.03,4854930.45,7584,Enterprise Rent A Car,L1V6M5,2019-05-30,2019-05-30,532111.0,Passenger car rental,9054201818,www.enterprise.ca,,,,,,L1V6M5,8B,Rental cars,1211,Kingston,Road,,Pickering,POINT (-79.09384682934997 43.831557706058135),-79.09384682934997,43.831557706058135
40199,,Pickering,Ontario,653552.84,4856533.49,8528,Daisy Fresh Convenience Store,L1V3M4,2019-05-30,2019-05-30,445120.0,Convenience stores,9058399865,,,,,,,L1V3M4,1,Convenience store.,1980,Rosefield,Road,,Pickering,POINT (-79.08970932793787 43.845921654828025),-79.08970932793787,43.845921654828025
40200,,Pickering,Ontario,653552.84,4856533.49,8529,Ma Yve Grill,L1V6K7,2019-05-30,2019-05-30,722513.0,Limited-Service Restaurants,9054926001,,,,,,,L1V6K7,,Congolese Restaurant,1980,Rosefield,Road,,Pickering,POINT (-79.08970932793787 43.845921654828025),-79.08970932793787,43.845921654828025
40201,,Pickering,Ontario,652999.7,4854900.6,227663,M.P Jennifer O'Connell,L1V1B4,2019-05-30,2019-05-30,913910.0,"Other local, municipal and regional public administration",9058392878,,,,,,,,1,M.P. Office,1154,Kingston,Road,,Pickering,POINT (-79.09705419603061 43.83134241937325),-79.09705419603061,43.83134241937325
40202,,Pickering,Ontario,652999.7,4854900.6,7552,CIBC-Wood Grundy,L1V1B4,2019-05-30,2019-05-30,521110.0,Monetary authorities - central bank,9058391356,www.cibc.ca,,,,,,L1V1B4,,Personal banking.,1154,Kingston,Road,,Pickering,POINT (-79.09705419603061 43.83134241937325),-79.09705419603061,43.83134241937325
40203,,Pickering,Ontario,653188.42,4854697.29,291775,Subway,L1V1B5,2019-05-30,2019-05-30,722512.0,Limited-service eating places,9054200008,www.subway.com,,,,,,,A,sandwich shop,1105,Kingston,Road,,Pickering,POINT (-79.09476647807709 43.82947377498089),-79.09476647807709,43.82947377498089
40204,9054202212,Pickering,Ontario,653188.42,4854697.29,7548,Shoppers Drug Mart,L1V1B5,2019-05-30,2019-05-30,446110.0,Pharmacies and drug stores,9054204247,www.shoppersdrugmart.ca,,,,,,L1V1B5,,"Retail. Pharmacy, drugstore, and beauty products.",1105,Kingston,Road,,Pickering,POINT (-79.09476647807709 43.82947377498089),-79.09476647807709,43.82947377498089
40205,9054205378,Pickering,Ontario,653188.42,4854697.29,229735,Dr. Willenburg,L1V1B5,2019-05-30,2019-05-30,621210.0,Offices of dentists,9054207436,,,,,,,,201D,Dentist,1105,Kingston,Road,,Pickering,POINT (-79.09476647807709 43.82947377498089),-79.09476647807709,43.82947377498089
40206,,Pickering,Ontario,653188.42,4854697.29,460198,Pickering Foot Clinic,L1V1B5,2019-05-30,2019-05-30,621390.0,Offices of all other health practitioners,9058372727,www.pickeringfootclinic.com,,,,,,,204D,Foot clinic,1105,Kingston,Road,,Pickering,POINT (-79.09476647807709 43.82947377498089),-79.09476647807709,43.82947377498089
40207,,Pickering,Ontario,653188.42,4854697.29,229741,Food basics,L1V1B5,2019-05-30,2019-06-13,445110.0,Supermarkets and other grocery (except convenience) stores,9054209183,,,,,,,,B,grocery store,1105,Kingston,Road,,Pickering,POINT (-79.09476647807709 43.82947377498089),-79.09476647807709,43.82947377498089
40208,,Pickering,Ontario,653188.42,4854697.29,88574,Pita Pit,L1V1B5,2019-05-30,2019-05-30,722512.0,Limited-service eating places,9054927484,,,,,,,L1V1B5,4,Resturant. Sells fast food.,1105E,Kingston,Road,,Pickering,POINT (-79.09476647807709 43.82947377498089),-79.09476647807709,43.82947377498089
40209,,Pickering,Ontario,653188.42,4854697.29,88572,West Durham Family Health Team,L1V1B5,2019-05-30,2019-05-30,621410.0,Family planning centres,9054209999,,,,,,,L1V1B5,200B,Medical office.,1105E,Kingston,Road,,Pickering,POINT (-79.09476647807709 43.82947377498089),-79.09476647807709,43.82947377498089
40210,,Pickering,Ontario,653188.42,4854697.29,88586,"Dr. Jennifer Lee, Optometrist",L1V1B5,2019-05-30,2019-05-30,621320.0,Offices of optometrists,9054204230,,,,,,,L1V1B5,10,Medical office. Optometry clinic.,1105E,Kingston,Road,,Pickering,POINT (-79.09476647807709 43.82947377498089),-79.09476647807709,43.82947377498089
40211,,Pickering,Ontario,653188.42,4854697.29,88588,South St. Burger Co.,L1V1B5,2019-05-30,2019-05-30,722512.0,Limited-service eating places,9054265151,,,,,,,L1V1B5,12,Resturant. burgers,1105E,Kingston,Road,,Pickering,POINT (-79.09476647807709 43.82947377498089),-79.09476647807709,43.82947377498089
40212,,Pickering,Ontario,652876.24,4854442.53,460175,Tasco,L1V1B5,2019-05-30,2019-05-30,443141.0,Household Appliance Stores,9054210367,,,,,,,,,Appliance retail,1095,Kingston,Road,,Pickering,POINT (-79.09871980509546 43.82724588593297),-79.09871980509546,43.82724588593297
40213,,Pickering,Ontario,652876.24,4854442.53,7473,End of the Roll,L1V1B5,2019-05-30,2019-05-30,442210.0,Floor covering stores,9054206001,www.endoftheroll.com,,,,,,L1V1B5,2,Discount carpet and flooring,1095,Kingston,Road,,Pickering,POINT (-79.09871980509546 43.82724588593297),-79.09871980509546,43.82724588593297
40214,9059300354,Pickering,Ontario,652876.24,4854442.53,7475,Lumber Liquidators,L1V1B5,2019-05-30,2019-05-30,442210.0,Floor covering stores,6479300352,www.lumberliquidators.com,,,,,,L1V1B5,105,Retail. Sells hardware flooring and flooring products to the general public.,1095,Kingston,Road,,Pickering,POINT (-79.09871980509546 43.82724588593297),-79.09871980509546,43.82724588593297
40215,9054209449,Pickering,Ontario,652938.73,4854827.23,7551,Pickering Wellness Centre,L1V1B4,2019-05-30,2019-05-30,621310.0,Offices of chiropractors,9054209494,www.pickeringwellness.ca,,,,,,L1V1B4,,"Chiropractor, massage therapy, and holistic medicine solutions",1128,Kingston,Road,,Pickering,POINT (-79.09783307949768 43.83069479876795),-79.09783307949768,43.83069479876795
40216,9058313122,Pickering,Ontario,653205.62,4854902.01,7563,Pickering Performance Tire & Automotive,L1V1B5,2019-05-30,2019-05-30,811199.0,All other automotive repair and maintenance,9058313121,,,,,,,L1V1B5,,Tire sales,1199,Kingston,Road,,Pickering,POINT (-79.09449404385742 43.83131244157131),-79.09449404385742,43.83131244157131
40217,,Pickering,Ontario,653205.62,4854902.01,7566,Roar Truck and Auto Accessories,L1V1B5,2019-05-30,2019-05-30,441310.0,Automotive parts and accessories stores,9054921000,,,,,,,,6,Truck and auto accessories,1199,Kingston,Road,,Pickering,POINT (-79.09449404385742 43.83131244157131),-79.09449404385742,43.83131244157131
40218,8886560127,Pickering,Ontario,652989.2,4854542.52,158824,Primerica - Mary Susan Lyttle,L1V1B5,2019-05-30,2019-05-30,524210.0,Insurance agencies and brokerages,9055095643,http://www.primerica.com/mlyttle,,,,,,L1V6K7,209,Insurance company.,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40219,9058372044,Pickering,Ontario,653205.62,4854902.01,7560,Carstar Collision,L1V1B5,2019-05-31,2019-05-31,811121.0,"Automotive body, paint and interior repair and maintenance",9058372144,www.carstar.ca,,,,,,L1V1B5,,Body shop and collision repair services.,1199,Kingston,Road,,Pickering,POINT (-79.09449404385742 43.83131244157131),-79.09449404385742,43.83131244157131
40220,9058316889,Pickering,Ontario,653205.62,4854902.01,7564,Mister Transmission,L1V1B5,2019-05-31,2019-05-31,811119.0,Other automotive mechanical and electrical repair and maintenance,9058312211,www.mistertransmission.com,,,,,,L1V1B5,,Auto shop. Provides tuneups and repairs.,1199,Kingston,Road,,Pickering,POINT (-79.09449404385742 43.83131244157131),-79.09449404385742,43.83131244157131
40221,,Pickering,Ontario,653063.55,4854590.14,291763,Vis-A-Vis Stone Pizza & Pasta,,2019-05-31,2019-05-31,722513.0,Limited-Service Restaurants,6478914321,,,,,,,,B5,Italian restaurant.,1101,Kingston,Road,,Pickering,POINT (-79.09634932001985 43.828535428386786),-79.09634932001985,43.828535428386786
40222,9058311317,Pickering,Ontario,653063.55,4854590.14,291761,Un Cabinetry,L1V1B5,2019-05-31,2019-05-31,442299.0,All Other Home Furnishings Stores,9058315611,www.uncabinetry.com,,,,,,,B6,Cabinetry retail,1101,Kingston,Road,,Pickering,POINT (-79.09634932001985 43.828535428386786),-79.09634932001985,43.828535428386786
40223,,Pickering,Ontario,653063.55,4854590.14,534081,Splash Dental,,2019-05-31,2019-05-31,621210.0,Offices of dentists,9058310301,,,,,,,,110,dental office,1101,Kingston,Road,,Pickering,POINT (-79.09634932001985 43.828535428386786),-79.09634932001985,43.828535428386786
40224,9058372598,Pickering,Ontario,653063.55,4854590.14,7532,Matheis Financial Group,L1V1B5,2019-05-31,2019-05-31,523930.0,Investment advice,9058372600,www.matheisteamfinancial.com,,,,,,L1V1B5,150,Financial services.,1101,Kingston,Road,,Pickering,POINT (-79.09634932001985 43.828535428386786),-79.09634932001985,43.828535428386786
40225,9058399984,Pickering,Ontario,653063.55,4854590.14,7534,Central pickering family practice,L1V1B5,2019-05-31,2019-05-31,621110.0,Offices of physicians,9058319797,,,,,,,L1V1B5,220,Medical office. Natural health clinic.,1101,Kingston,Road,,Pickering,POINT (-79.09634932001985 43.828535428386786),-79.09634932001985,43.828535428386786
40226,,Pickering,Ontario,653063.55,4854590.14,536135,We!s Omniplan,,2019-05-31,2019-06-06,541490.0,Other specialized design services,4169679347,,,,,,,,215,Design and development of automotive retail facilities.,1101,Kingston,Road,,Pickering,POINT (-79.09634932001985 43.828535428386786),-79.09634932001985,43.828535428386786
40227,9058399444,Pickering,Ontario,653063.55,4854590.14,229725,Complex Injury Rehab Inc,L1V1B5,2019-05-31,2019-08-19,621340.0,"Offices of physical, occupational, and speech therapists and audiologists",6477252633,,,,,,,,240,Injury rehab,1101,Kingston,Road,,Pickering,POINT (-79.09634932001985 43.828535428386786),-79.09634932001985,43.828535428386786
40228,,Pickering,Ontario,653063.55,4854590.14,7544,RBRO Solutions Software,L1V1B5,2019-05-31,2019-06-20,541514.0,Computer systems design and related services (except video game design and development),9054203050,www.rbrosolutions.com,,,,,,L1V1B5,370,"Software and services company, focus on document management, entrepise management solution",1101,Kingston,Road,,Pickering,POINT (-79.09634932001985 43.828535428386786),-79.09634932001985,43.828535428386786
40229,,Pickering,Ontario,653063.55,4854590.14,227648,Warden Wright LLP,L1V1B5,2019-05-31,2019-05-31,561110.0,Office administrative services,9058378529,,,,,,,,320,"barristers, solicitors, & notaries",1101,Kingston,Road,,Pickering,POINT (-79.09634932001985 43.828535428386786),-79.09634932001985,43.828535428386786
40230,9058394470,Pickering,Ontario,652989.2,4854542.52,283802,CAA,L1V7X9,2019-05-31,2019-05-31,524210.0,Insurance agencies and brokerages,2893726371,www.caasco.com,,,,,,,,Car insurance,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40231,9054928099,Pickering,Ontario,652989.2,4854542.52,7517,Rouge Valley Wellness,L1V1B5,2019-05-31,2019-05-31,621340.0,"Offices of physical, occupational, and speech therapists and audiologists",9054925099,,,,,,,L1V1B5,2,Physiotherapy and sports injury centre.,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40232,9054203279,Pickering,Ontario,652989.2,4854542.52,7518,Pickering Centre for Sleep Disorders,L1V1B5,2019-05-31,2019-05-31,621110.0,Offices of physicians,9054209626,www.snooze.com,,,,,,L1V1B5,5D,Office for sleep disorders and medical consultant,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40233,,Pickering,Ontario,652989.2,4854542.52,7496,Harris and Partners Inc.,L1V1B5,2019-05-31,2019-05-31,541990.0,"All other professional, scientific and technical services",9055097007,www.harrisandpartnersinc.com,,,,,,L1V1B5,224,Corporate finance services for other companies.,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40234,4168490561,Pickering,Ontario,652989.2,4854542.52,7495,ForMax Marketing Group,L1V1B5,2019-05-31,2019-05-31,323119.0,Other printing,4168406612,www.formaxprinting.ca,,,,,,L1V1B5,221,"Printing service, commercial and advertising.",1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40235,,Pickering,Ontario,652989.2,4854542.52,536115,KAS Staffing Ltd,L1V1B5,2019-05-31,2019-05-31,561310.0,Employment placement agencies and executive search services,9058398998,,,,,,,,228,Staffing agency,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40236,9054921700,Pickering,Ontario,652989.2,4854542.52,460160,Ritchie Transportation Group,L1V1B5,2019-05-31,2019-05-31,484121.0,"General freight trucking, long distance, truck-load",9054921700,www.ritchietransportationgroup.com,,,,,,,226,Transportation services.,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40237,2894821446,Pickering,Ontario,652989.2,4854542.52,291744,Fast Access Financial Corp,L1V1B5,2019-05-31,2019-05-31,541611.0,Administrative management and general management consulting services,9058394848,www.fastaccess.ca,,,,,,,212,Financial services,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40238,,Pickering,Ontario,652989.2,4854542.52,604404,Benefits division,L1V1B5,2019-05-31,2019-08-23,524210.0,Insurance agencies and brokerages,9058812323,,,,,,,,214,imsurance co-broker,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40239,,Pickering,Ontario,652989.2,4854542.52,7491,Dr Martin B Chin And Dr Sue-Lynn Chin - Orthodontists,L1V1B5,2019-05-31,2019-05-31,621210.0,Offices of dentists,9058312707,,,,,,,L1V1B5,216,Orthodontist office,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40240,,Pickering,Ontario,652989.2,4854542.52,604407,A S K driving school,L1V6K7,2019-05-31,2019-06-06,611692.0,Automobile Driving Schools,4168918995,,,,,,,,211,driving school,1099,Kingston,Road,,Pickering,POINT (-79.09728712453185 43.82812230112225),-79.09728712453185,43.82812230112225
40241,,Uxbridge,Ontario,643193.58,4892841.59,252522,Jennifer Ashleigh Children's Charity,L9P1R1,2019-06-03,2019-06-03,813210.0,Grant-making and giving services,9058521799,www.jenash.org,,,,,,,,Childrens charity,10800,Concession 5,,,Uxbridge,POINT (-79.20871044358492 44.17474343740521),-79.20871044358492,44.17474343740521
40242,,Uxbridge Rural,Ontario,643396.7468,4892236.6913,250847,Finally Home Stable,L9P1R2,2019-06-03,2019-06-06,112920.0,Horse and other equine production,6476684426,,,,,,,,,Horse stables.,10700,Concession 5,,,Uxbridge,POINT (-79.20633519034831 44.16926019184377),-79.20633519034831,44.16926019184377
40243,,Uxbridge Rural,Ontario,641573.9092,4891417.0862,250850,Meadow Ridge Farm,L9P1R2,2019-06-03,2019-06-06,112920.0,Horse and other equine production,9058523714,,,,,,,,,OFA Horse Farm.,10520,Concession 4,,,Uxbridge,POINT (-79.22934582754961 44.16224026667331),-79.22934582754961,44.16224026667331
40244,,Uxbridge Rural,Ontario,637114.84,4890562.81,250872,OFA Farm,L0E1T0,2019-06-03,2019-06-03,111910.0,Tobacco farming,9054737647,,,,,,,,,Farm.,10849,York Durham,Line,,Uxbridge,POINT (-79.28531262689117 44.15540308086071),-79.28531262689117,44.15540308086071
